Year,Month,Day,Period,Hydro_R1,Hydro_R2,Hydro_R3,Wind_R1,Wind_R2,Wind_R3,St_Solar_R1,St_Solar_R2,St_Solar_R3,Solar_R1,Solar_R2,Solar_R3
2020,4,17,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,231.19553302663712,89.31693644573181,106.62864201737945
2020,4,17,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,230.67599250298179,89.11622422899984,106.3890270914977
2020,4,17,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1947.2378826603053,752.2693883,898.0767422048048
2020,4,17,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4776.655574487419,1845.3481206338388,2203.0196285568236
2020,4,17,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6796.1095899358215,2625.5165070710514,3134.4028454591926
2020,4,17,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7771.287152836939,3002.253337876981,3584.1600613392397
2020,4,17,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7369.682328051343,2847.102794343159,3398.937723632646
2020,4,17,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3977.082708581814,1536.4520190833193,1834.2522576248082
2020,4,17,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,17,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,17,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,17,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,17,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,105.46672630203895,40.744579996592265,48.64182995399557
2020,4,18,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,175.6046969955131,67.84072925540978,80.98984494803202
2020,4,18,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,197.42539898903843,76.27064235815301,91.05367183506559
2020,4,18,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,215.60931731697622,83.29556994377238,99.44019424
2020,4,18,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,231.7150735502925,89.51764866,106.86825694326119
2020,4,18,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,250.4185324018856,96.74328846481514,115.49439427500425
2020,4,18,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,246.78174873629806,95.33830294769126,113.81708979383198
2020,4,18,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1942.042477423752,750.2622661441472,895.6805929459873
2020,4,18,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4700.283117510081,1815.8434247742375,2167.796234452206
2020,4,18,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6641.286513886522,2565.704266484921,3062.9975975464304
2020,4,18,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7581.135321179075,2928.7926665530754,3496.4609984665185
2020,4,18,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7244.473062,2798.7311501107515,3341.190526495144
2020,4,18,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2538.474999,980.6798909524622,1170.758527858238
2020,4,18,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,18,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,16.105756233316292,6.222078719,7.428062702334298
2020,4,19,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,471.2232549554154,182.04598057590732,217.33073777474866
2020,4,19,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1496.2767081274492,578.0511841881071,690.0909865394445
2020,4,19,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2229.3483870051687,861.2561219969332,1028.1876469585961
2020,4,19,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1973.734449366729,762.5057113647981,910.2971034247741
2020,4,19,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,291.98177429431473,112.80026580337366,134.66358834554438
2020,4,19,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2057.3804736752427,794.8203782586472,948.8751064917362
2020,4,19,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2520.810620775828,973.8556755835748,1162.6116203782585
2020,4,19,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4622.352038961777,1785.7365922644406,2131.853995569944
2020,4,19,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6587.7738399500195,2545.030908161527,3038.31726
2020,4,19,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7636.726157210199,2950.2688737433973,3522.0997955358657
2020,4,19,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7393.581192,2856.3355563128302,3409.9600102232066
2020,4,19,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4269.064482876128,1649.2522848866927,1968.9158459703522
2020,4,19,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,19,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,89.88051059237803,34.72321349463282,41.45338217754303
2020,4,20,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,154.3035355256432,59.611528369398535,71.16563298688021
2020,4,20,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,180.28056170841143,69.64713920599762,83.14637928096779
2020,4,20,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,203.14034474924742,78.47847674,93.68943601976486
2020,4,20,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,226.51966831373886,87.51052649514399,104.47210768444369
2020,4,20,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,249.3794513545749,96.34186403135118,115.01516442324076
2020,4,20,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,253.01623502016244,97.74684954847504,116.69246890441302
2020,4,20,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2003.348259215085,773.9463077185211,923.9551542
2020,4,20,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4869.133787698074,1881.0748952121314,2245.6710853637755
2020,4,20,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6898.978613619582,2665.2575259839837,3181.8466007837787
2020,4,20,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,8022.2252257624805,3099.197338558528,3699.894070540126
2020,4,20,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7872.597554949736,3041.3922201397177,3630.8849718861816
2020,4,20,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4681.579658658488,1808.6177849718863,2159.1700971204637
2020,4,20,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,20,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,167.2920486170273,64.62933378769807,77.15600613
2020,4,21,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,442.1289856,170.80609643891634,203.91230192537057
2020,4,21,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,250.4185324018856,96.74328846481514,115.49439427500425
2020,4,21,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,208.85529050945647,80.68631112625661,96.32520020446414
2020,4,21,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,217.1679388879423,83.89770659396832,100.15903901857217
2020,4,21,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,237.4300193105015,91.72548305,109.50402112796047
2020,4,21,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,240.5472624524337,92.92975634690748,110.94171068325097
2020,4,21,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2498.470378258647,965.2250502640995,1152.3081785653433
2020,4,21,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4802.632600670188,1855.383731470438,2215.0003748509116
2020,4,21,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4605.207201681149,1779.1130891122848,2123.9467030158457
2020,4,21,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5191.248912,2005.51647,2394.2323394104615
2020,4,21,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5977.313724654966,2309.1940535014483,2756.7697222695515
2020,4,21,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2346.245004827625,906.4163708,1082.101005
2020,4,21,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,21,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,157.94031919123077,61.01651388652241,72.84293746805248
2020,4,22,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,511.22787527687854,197.50082126426992,235.78108706764354
2020,4,22,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1101.9454506730278,425.7106117,508.2232577951951
2020,4,22,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,830.2257568012723,320.7381223377066,382.9046516
2020,4,22,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,538.7635230306129,208.13856875106495,248.4806781393764
2020,4,22,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,467.06693076617256,180.4402828420515,215.41381836769466
2020,4,22,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,413.0347163060146,159.5662123019254,190.49386607599249
2020,4,22,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2134.792011699892,824.7264985517126,984.5777304481173
2020,4,22,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3751.082581,1449.1422048049071,1730.019764866246
2020,4,22,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5118.513239,1977.4167592434828,2360.6862497870165
2020,4,22,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5582.462926676889,2156.652768785142,2574.662379
2020,4,22,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5716.504381779973,2208.4365207019932,2636.483029476912
2020,4,22,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2475.091054694156,956.1930005111604,1141.5255069006646
2020,4,22,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,22,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,89.36097006872266,34.52250127790084,41.213767251661274
2020,4,23,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,157.42077866757538,60.815801669790424,72.60332254217072
2020,4,23,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,184.43688589765432,71.25283693985347,85.06329869
2020,4,23,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,213.01161469869942,82.29200886011247,98.24211961151816
2020,4,23,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,233.79323564491395,90.32049752939173,107.82671664678821
2020,4,23,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,246.78174873629806,95.33830294769126,113.81708979383198
2020,4,23,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,246.2622082126427,95.13759073095929,113.57747486795024
2020,4,23,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1862.033236780826,719.3525847674222,858.7798943601977
2020,4,23,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4481.556557051173,1731.3435815300732,2066.918350655989
2020,4,23,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6014.720642358153,2323.645333106151,2774.021996933038
2020,4,23,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7067.829283807576,2730.4889964218773,3259.721451695348
2020,4,23,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6954.049909127051,2686.5330209575736,3207.245782927245
2020,4,23,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4182.820755949338,1615.9340569091837,1929.1397682739816
2020,4,23,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,23,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,125.72880672459816,48.57235644913955,57.98681206338387
2020,4,24,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,217.68747941159768,84.09841881070031,100.39865394445391
2020,4,24,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,197.42539898903843,76.27064235815301,91.05367183506559
2020,4,24,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,221.8438036008406,85.70411654455616,102.31557335150794
2020,4,24,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,235.87139773953538,91.12334639631965,108.78517635031521
2020,4,24,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,229.1173709320157,88.51408758,105.67018231385245
2020,4,24,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,333.5450161867439,128.8572431419322,153.8327824160845
2020,4,24,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2600.300320895098,1004.5646447435679,1199.2727040381665
2020,4,24,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4591.699148,1773.8945714772535,2117.716715
2020,4,24,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5280.0903419094675,2039.838258647129,2435.206491736241
2020,4,24,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3657.045746010109,1412.8132935764183,1686.6494632816489
2020,4,24,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2164.405821548248,836.1670949054355,998.2357812233771
2020,4,24,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,24,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,4,25,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,195.3472369,75.46779349122508,90.09521213153859
2020,4,25,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,401.60482478559663,155.15054353382178,185.22233770659398
2020,4,25,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,207.81620946214574,80.28488669279264,95.84597035270063
2020,4,25,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,232.75415459760325,89.91907309592777,107.34748679502471
2020,4,25,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,261.32888339864826,100.95824501618675,120.52630771852104
2020,4,25,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,269.1219912534787,103.96892826716648,124.12053160674732
2020,4,25,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,272.2392343954109,105.17320156755837,125.55822116203782
2020,4,25,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1883.3343982506956,727.5817856534333,868.6041063213494
2020,4,25,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4434.797909922189,1713.279482024195,2045.3530073266313
2020,4,25,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6213.704662918157,2400.5181121144997,2865.7945135457485
2020,4,25,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7036.656852388254,2718.446263417959,3245.3445561424433
2020,4,25,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6568.031300051115,2537.403843925711,3029.211892997103
2020,4,25,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3888.7608195604016,1502.3309422388822,1793.5177202249104
2020,4,25,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
