Year,Month,Day,Period,1,2,3
2020,5,30,17,48028.9558,40512.795771212295,27833.79218291924
2020,5,30,18,46900.44420000001,40331.85004202233,29354.77852341171
2020,5,30,19,45222.808,40072.40435688154,31149.56061770896
2020,5,30,20,42689.7764,39094.93122341158,32662.69036352776
2020,5,30,21,39371.6626,37471.0004108701,33408.7141970479
2020,5,30,22,35521.830400000006,34892.168227876085,31288.848535859684
2020,5,30,23,31556.139,31440.965890506995,27880.871910653485
2020,5,30,24,29641.21320000001,28347.10140058593,24932.4137429405
2020,5,31,1,27039.5104,26362.5044677136,22498.875645022898
2020,5,31,2,24857.5108,23255.35150808533,18836.11316489972
2020,5,31,3,23317.745,20828.824303978727,14867.924363111024
2020,5,31,4,22488.960000000006,19729.694974574377,12431.123962491654
2020,5,31,5,21739.3022,18878.1769865774,11218.276337067204
2020,5,31,6,21763.8942,18851.276904680617,10525.878154718346
2020,5,31,7,22172.256200000003,19097.04096780296,10112.832270866871
2020,5,31,8,23095.289399999983,19812.213901242416,10318.676256560484
2020,5,31,9,23692.8326,20449.74731633655,11512.622117340396
2020,5,31,10,23728.1236,21280.23212782488,13644.314406663036
2020,5,31,11,28088.888,24880.90228166142,17138.643589820054
2020,5,31,12,32430.495400000003,27731.01220791285,20132.31973674692
2020,5,31,13,36893.9556,30872.48491733302,23170.575313463527
2020,5,31,14,40899.03580000002,33895.76999262787,25216.502720213284
2020,5,31,15,43871.89180000002,35888.85961335107,27161.64459219
2020,5,31,16,45479.8986,37130.3559565739,29083.22692804676
2020,5,31,17,45511.07480000002,37250.22720867841,30355.953229070765
2020,5,31,18,44494.27500000001,37379.74673057095,32267.3419292039
2020,5,31,19,42946.62919999999,37437.02950887453,34838.67670038178
2020,5,31,20,40613.818,37029.03138982921,36916.58554314629
2020,5,31,21,37390.1398,35810.875153792644,37537.27676887954
2020,5,31,22,33993.7094,33802.89960298812,35622.52405952242
2020,5,31,23,30379.5002,30825.1977787925,31391.9568992417
2020,5,31,24,28610.426400000004,28119.97888699968,27897.63345726792
2020,6,1,1,26159.5992,26404.94619562174,25107.49735114779
2020,6,1,2,24110.979,23322.90985208224,21158.725624308325
2020,6,1,3,22558.749,20783.622757557736,17075.63706942705
2020,6,1,4,21829.1586,19269.09988131004,14663.344655482122
2020,6,1,5,21678.5288,19022.071681920417,13564.707491434494
2020,6,1,6,21748.308600000004,19006.489935517224,12788.350903438106
2020,6,1,7,22291.3054,19282.969662991847,12352.600984401288
2020,6,1,8,23350.37879999999,20097.21537369668,12443.427036042554
2020,6,1,9,24170.2624,20724.86221356166,13310.773925692294
2020,6,1,10,24438.726,21657.703113359406,15622.001081223752
2020,6,1,11,29429.457200000004,25577.211029168997,20295.220602564936
2020,6,1,12,34706.1288,28947.195638395428,24062.84604228749
2020,6,1,13,40008.955,32710.266895872028,27928.800180072096
2020,6,1,14,44494.0624,36481.96824401755,31455.934633229663
2020,6,1,15,47726.6884,39356.7758372558,33697.2777957722
2020,6,1,16,49576.6366,41273.373936841934,36454.59629401566
2020,6,1,17,50058.2084,42389.0593210654,38660.87755381434
2020,6,1,18,49549.715,42491.9024012928,40277.22767028306
2020,6,1,19,47770.4926,41907.6680232824,41839.362722305406
2020,6,1,20,45009.9562,41378.64386909757,41835.41137834994
2020,6,1,21,41221.958000000006,39797.75388966852,41179.15321927704
2020,6,1,22,37980.0686,36941.19047040344,38700.6043471644
2020,6,1,23,33969.43119999999,33513.87349087068,34024.176265315684
2020,6,1,24,31643.0988,29911.1955167469,29488.5625634532
2020,6,2,1,28401.50240000001,27665.427966628624,26685.44543285486
2020,6,2,2,25831.4468,24161.720868709017,22891.650361122607
2020,6,2,3,23840.5698,21427.77537794724,18165.8417769906
2020,6,2,4,22763.828800000007,19977.34857706038,16273.725265762108
2020,6,2,5,18626.2872,16672.14312220572,14673.400973039332
2020,6,2,6,18395.18140000001,16356.921736744258,13425.529877416138
2020,6,2,7,18534.6102,16424.262932659927,12807.936159487665
2020,6,2,8,19160.9106,16821.052891436833,12420.141369105077
2020,6,2,9,19533.3044,17198.147023687812,12627.067058438304
2020,6,2,10,18868.489600000004,17017.720099797196,13375.762360665229
2020,6,2,11,22274.13520000001,19789.468869163567,16941.48606060084
2020,6,2,12,25420.3542,22816.89879854789,21718.852875041197
2020,6,2,13,28812.1134,26387.70228583409,26241.91701598708
2020,6,2,14,32721.987200000003,29857.247584127184,28486.869826338985
2020,6,2,15,35856.425800000005,32706.675569990985,30421.98526136701
2020,6,2,16,38013.1084,35708.278067657564,33375.43783793963
2020,6,2,17,39968.5416,38257.80906500154,35825.38526196267
2020,6,2,18,40890.402,40032.9867838021,38960.18001080408
2020,6,2,19,40835.7028,40530.46307463992,41514.86325149977
2020,6,2,20,39616.2108,40541.2292022733,40733.87036413304
2020,6,2,21,37461.3244,39088.9291626231,39235.562025122
2020,6,2,22,34941.756600000015,36521.0970974647,36490.94233784192
2020,6,2,23,31228.698000000008,32633.60369728932,32212.78113115412
2020,6,2,24,28732.34440000001,28495.794708418904,28588.92638292388
2020,6,3,1,25388.8588,25737.00447888116,25572.845744582115
2020,6,3,2,22992.77140000001,22414.774496711856,21141.32989525608
2020,6,3,3,21011.0796,19357.359979610927,17442.099220316082
2020,6,3,4,19622.6468,17708.633551000923,15052.325790746592
2020,6,3,5,17499.4152,15857.246990719865,13574.649105696388
2020,6,3,6,17272.822,15506.384821842505,12722.32827292336
2020,6,3,7,17346.028400000003,15504.657979026722,12140.478661583964
2020,6,3,8,17888.063599999998,15901.344640970972,12097.667419555744
2020,6,3,9,18771.632,16771.875111723315,12361.576767028238
2020,6,3,10,18102.8068,16449.39592555904,13098.359729031585
2020,6,3,11,19047.516,17800.97968915235,16540.04030323395
2020,6,3,12,22400.397,20743.174403449106,21024.4503240843
2020,6,3,13,26620.2914,24184.033219012705,25079.011800540397
2020,6,3,14,29658.8656,26895.118445848017,28784.39591524323
2020,6,3,15,32703.66540000001,29245.12614124501,31463.912656968263
2020,6,3,16,34694.5374,31239.15008573553,34271.196415277365
2020,6,3,17,36343.31360000001,32620.23235362787,36032.91034681475
2020,6,3,18,37281.739000000016,33693.02449126668,38324.394864016205
2020,6,3,19,37159.1574,34407.21182759894,41284.36882572634
2020,6,3,20,36294.426,35324.508596225525,43621.45775099512
2020,6,3,21,34441.406,34886.94674821112,42993.83683968104
2020,6,3,22,31880.06840000001,33188.50618879916,38825.30385919368
2020,6,3,23,28559.929000000007,30145.86862438229,34132.08681733367
2020,6,3,24,26578.8764,26489.403297653047,30030.44608330096
2020,6,4,1,23807.2588,24485.416722435497,27347.65310278346
2020,6,4,2,21710.101,21170.5536489703,23685.016621516297
2020,6,4,3,19948.7868,18389.990431811537,19479.959570585692
2020,6,4,4,18609.1398,16606.20049774635,16862.482870817017
2020,6,4,5,22489.4704,19229.195425160982,15386.913691163572
2020,6,4,6,22381.510799999996,19055.39180794344,14474.426558285017
2020,6,4,7,22686.7538,19234.984532502807,14050.110449540336
2020,6,4,8,23625.531800000004,20045.0152715298,14210.61515941163
2020,6,4,9,24177.4162,20974.1000254614,15394.121811782534
2020,6,4,10,24477.295399999995,21894.742602403818,17895.896193399505
2020,6,4,11,29977.9226,26005.8101309534,22871.663018525447
2020,6,4,12,35457.26400000001,29838.166400763457,27067.85215523311
2020,6,4,13,41483.7772,33931.177139151434,30546.329196741048
2020,6,4,14,47222.7318,37896.65971260328,33561.39298513662
2020,6,4,15,51259.0052,40627.26595151394,36708.856336186334
2020,6,4,16,53079.56760000002,42585.8746558064,38353.51035828574
2020,6,4,17,52521.4352,43028.57805623576,39495.9754243577
2020,6,4,18,51329.01400000001,43018.51078459572,42369.414306081104
2020,6,4,19,48978.84640000002,42348.9367484432,45544.80783152216
2020,6,4,20,46655.0064,41147.83142622608,47273.35917036914
2020,6,4,21,42775.87920000001,39144.41533502274,46308.475964909885
2020,6,4,22,38894.6272,36315.83635368904,43447.12260184788
2020,6,4,23,34641.2828,32483.359665064963,38224.97110167976
2020,6,4,24,31988.5602,28613.85967323688,33175.72863410696
2020,6,5,1,28731.92,26779.099553831104,29101.011401565367
2020,6,5,2,26300.4304,23600.06554133071,24987.01889605722
2020,6,5,3,24360.1416,20858.8242789796,20759.27937576412
2020,6,5,4,23277.79040000001,19672.593456110742,17716.966154086593
2020,6,5,5,22593.22820000001,19008.526292665407,15933.398809481188
2020,6,5,6,22517.4208,18852.83300795645,14670.935801951684
2020,6,5,7,22848.07020000001,19078.683554477568,13730.225778371769
2020,6,5,8,23726.7694,19864.717543724637,13667.426352756038
2020,6,5,9,24637.35419999999,20697.924882172512,14678.061915577227
2020,6,5,10,24516.4328,21617.18541495378,17021.525235818714
2020,6,5,11,29926.1608,25553.49205719516,21196.28379978714
2020,6,5,12,35182.83419999999,29241.101454837823,25180.18652814472
2020,6,5,13,40605.0172,33140.9475058383,28925.380284113413
2020,6,5,14,45343.76800000001,36801.194922615134,31722.912086868924
2020,6,5,15,48637.69220000002,39491.95215080992,34223.24131622677
2020,6,5,16,50319.755,41334.96384702474,36709.73903057874
2020,6,5,17,50809.7526,41905.429216049946,38258.32781746929
2020,6,5,18,50283.26180000001,41790.51049400952,41522.43394368816
2020,6,5,19,48491.9106,41077.58523596568,43548.05938480378
2020,6,5,20,45541.0382,40243.85198109585,46380.33840105764
2020,6,5,21,42097.8388,38351.52113236144,45852.91499344541
2020,6,5,22,38051.114,35593.53127860247,42008.432375702905
2020,6,5,23,33443.5268,32387.546828690283,36708.73749833256
2020,6,5,24,31189.6454,28702.38721169631,31367.473104018383
2020,6,6,1,28146.3726,27008.9650060842,27679.53593401382
2020,6,6,2,25677.414399999983,23778.012555128,22969.74226492032
2020,6,6,3,23921.68440000001,21201.804968046206,18926.001314859448
2020,6,6,4,22912.8364,19687.672690338317,16037.524695600428
2020,6,6,5,22295.499400000004,19107.67754919404,14175.216770038414
2020,6,6,6,22227.6072,18990.4338001422,12993.71015600708
2020,6,6,7,22584.1336,19224.50865816753,12255.82591237888
2020,6,6,8,23592.3486,19990.34704653843,12056.71537822416
2020,6,6,9,24240.776399999995,20808.572180308787,13056.482401497433
2020,6,6,10,24521.376600000003,21690.28472105809,15627.758336575847
2020,6,6,11,29478.5096,25605.2413270099,19948.362497892704
2020,6,6,12,34379.9462,29066.75705861804,23395.838415715607
2020,6,6,13,39172.2268,32533.815229235497,26694.837236253486
2020,6,6,14,43886.0052,35930.56761266859,30107.021147871583
2020,6,6,15,47622.058800000006,38521.16769789154,32513.987616273957
2020,6,6,16,49908.8542,39743.71443868394,35559.83428760304
2020,6,6,17,50596.0878,39941.96067609056,38668.33755168286
2020,6,6,18,50110.1848,39465.36758166666,40627.88820909842
2020,6,6,19,48178.183,38896.69043407058,43863.28718360127
2020,6,6,20,45124.4584,38106.38722871458,45313.78647967942
2020,6,6,21,41520.5038,36333.37314139032,45532.14090454564
2020,6,6,22,37567.7514,33481.69549430508,42167.00736096688
2020,6,6,23,33034.164,30415.57496755396,37073.29391882417
2020,6,6,24,30934.619400000007,26959.589680373498,32198.48078303794
2020,6,7,1,27787.179400000005,25669.329225750207,28356.08229611843
2020,6,7,2,25375.5566,22718.0415445174,23698.67211751794
2020,6,7,3,23621.76820000001,20517.6410365407,19440.42536858742
2020,6,7,4,22546.115,19311.82172806989,16363.61726174295
2020,6,7,5,21683.4176,18574.86458439612,14556.55589254975
2020,6,7,6,21770.75020000001,18613.97682999749,13398.708927498748
2020,6,7,7,22269.4566,18898.504184241,12745.170089861414
2020,6,7,8,23194.3632,19668.49989464241,12723.77603319399
2020,6,7,9,23798.60260000001,20426.549008209357,13715.875927861864
2020,6,7,10,23844.3666,21170.123194548607,16144.932297338744
2020,6,7,11,28704.573,24522.163255671552,20378.448296093746
2020,6,7,12,33591.5754,27336.88359653011,24257.317760453698
2020,6,7,13,38583.0612,30370.65623663924,28428.19997992963
2020,6,7,14,43534.9138,33423.71184058277,31288.31839475688
2020,6,7,15,47317.6814,35638.94161651084,35454.6346145328
2020,6,7,16,49018.8398,36951.94799121064,38067.2174366132
2020,6,7,17,49574.7386,37329.671040958,40061.20545021986
2020,6,7,18,48835.50200000001,37380.80907741624,42515.6809309938
2020,6,7,19,47314.35880000001,37174.459612928025,45045.33048828337
2020,6,7,20,44461.3158,36593.1263530975,47213.11271504384
2020,6,7,21,40688.12980000001,35353.399123426345,46404.98847436513
2020,6,7,22,36662.91060000002,32949.25919721703,44635.24023821114
2020,6,7,23,32750.680000000008,29904.88197666483,38349.674217635926
2020,6,7,24,30591.1494,26831.09848806948,32602.702316951767
2020,6,8,1,27742.6864,25496.989222099157,29050.24333467025
2020,6,8,2,25312.447,22783.641888885395,24187.08233858476
2020,6,8,3,23410.3862,20334.11838891469,19669.0667267966
2020,6,8,4,22354.49400000001,19053.74635153957,16828.716759820374
2020,6,8,5,22023.189399999992,18801.131062861128,14669.805552959706
2020,6,8,6,21998.2208,18730.398210850344,13246.019811693775
2020,6,8,7,22411.057799999995,18964.543177590716,12421.932419247194
2020,6,8,8,23385.014,19851.111308865948,12304.014459143846
2020,6,8,9,24151.3346,20772.784645077463,13028.002277710097
2020,6,8,10,24441.3756,21773.617890336136,15401.335229077436
2020,6,8,11,29659.1262,25502.46121920554,19458.41196477296
2020,6,8,12,35000.62180000001,28912.04021550602,23471.866286014847
2020,6,8,13,40745.878,32714.46065151528,27329.10599398539
2020,6,8,14,46128.73340000002,36171.19326000914,31011.651043458296
2020,6,8,15,50047.61160000002,38783.40322728269,33784.24032883958
2020,6,8,16,52224.67060000002,40436.40388486389,35879.224125283545
2020,6,8,17,53370.6012,40684.087649328176,38332.65350949665
2020,6,8,18,52675.8826,40794.52005039744,39777.77676485611
2020,6,8,19,50620.1124,40173.9256755249,41872.1951541681
2020,6,8,20,48145.0892,38847.229718744,42512.8018665649
2020,6,8,21,44691.6824,37291.03259544218,41502.86523496826
2020,6,8,22,40357.1346,34996.56015559248,38463.56781699232
2020,6,8,23,35600.8236,31810.54730895085,33564.334115771315
2020,6,8,24,32892.553,28335.486276570628,29261.58596979548
2020,6,9,1,29400.7482,26695.837900558392,26106.716738523824
2020,6,9,2,26501.75540000001,23478.361485452697,22317.30323696182
2020,6,9,3,24396.581800000004,21016.55511064391,18072.027641978428
2020,6,9,4,23220.3748,19664.87049284918,15294.816854630211
2020,6,9,5,19045.0696,16665.68620995384,13907.313048355558
2020,6,9,6,18731.1334,16417.77363569771,12963.026241316054
2020,6,9,7,18773.4276,16511.46129685791,12189.973860270358
2020,6,9,8,19330.0754,17050.486605137638,11657.879156741745
2020,6,9,9,19564.8334,17448.611817364985,11883.592346370722
2020,6,9,10,18886.9658,17250.35699833142,12690.29952501678
2020,6,9,11,22616.5218,19785.29232954269,16306.483196816924
2020,6,9,12,26052.7898,22439.23935994609,20782.72700195701
2020,6,9,13,29350.8206,25274.572827955497,24934.676387354444
2020,6,9,14,33309.769,27839.56163639912,28097.79277718378
2020,6,9,15,37435.945,30010.489467484287,30783.770854059192
2020,6,9,16,40457.4936,32206.136613582963,33129.40279234275
2020,6,9,17,41504.2072,33500.49357014658,35456.611110237194
2020,6,9,18,42581.850000000006,34153.885053985054,37758.27147557781
2020,6,9,19,41996.069,34642.724159505204,40263.39116453069
2020,6,9,20,40578.3072,34564.66913180919,42532.07153302418
2020,6,9,21,37996.4408,33442.16445726258,42930.05787027806
2020,6,9,22,34545.26640000001,31296.643405499908,41186.05423991234
2020,6,9,23,29940.158400000004,28551.978664549337,36217.01198180464
2020,6,9,24,27766.239200000007,25719.63360930471,30927.83152940026
2020,6,10,1,24922.0586,24400.58076386785,27534.88987147808
2020,6,10,2,22478.80380000001,21494.027335633167,22865.499892499287
2020,6,10,3,20576.3602,18863.211159099304,17584.877554195493
2020,6,10,4,20854.390400000008,18680.385415692817,14430.299868083654
2020,6,10,5,17301.296200000004,15990.723580875863,13278.888115432454
2020,6,10,6,17098.519200000002,15830.60319159307,12404.858278478288
2020,6,10,7,17210.7948,15925.589464405366,11715.15594404297
2020,6,10,8,17776.2192,16389.446289053445,11276.785445333531
2020,6,10,9,18683.9976,17210.08259536542,11546.039197605322
2020,6,10,10,17960.6086,16896.52548365453,12288.745464924828
2020,6,10,11,19047.6416,18036.126516610897,15634.8156664264
2020,6,10,12,21561.583400000003,20811.882057285224,20679.07336936825
2020,6,10,13,25499.9042,23649.194194191783,24752.760750029367
2020,6,10,14,28439.631600000008,25660.234724859623,28567.61884128288
2020,6,10,15,31497.5554,27588.68894280128,31695.861526881406
2020,6,10,16,33815.41079999999,29282.90399800197,35085.0327706741
2020,6,10,17,35389.551400000004,30417.030462882656,37338.74409698138
2020,6,10,18,36170.860400000005,31554.93358950892,39692.81699581424
2020,6,10,19,35789.842000000004,32833.83528253996,41008.58071659848
2020,6,10,20,34857.853,33715.17252028158,43389.99933638026
2020,6,10,21,33337.81660000001,33369.266080197354,42882.40573244385
2020,6,10,22,30877.3414,31842.16870878594,40863.81649710874
2020,6,10,23,27650.7014,28984.544389690047,36220.16303971202
2020,6,10,24,26157.7688,25757.57289075402,30871.557787028323
2020,6,11,1,23304.573400000005,24176.697754918696,27304.91911182529
2020,6,11,2,21194.845,21203.617666901497,22870.300818386888
2020,6,11,3,19478.7656,18521.526081104577,18398.074141422778
2020,6,11,4,18177.6724,17054.150013405917,15996.631458762626
2020,6,11,5,22127.665799999995,19695.715813556777,14310.664531158833
2020,6,11,6,22057.9614,19477.8125324261,13237.752371112
2020,6,11,7,22433.7364,19595.646392986782,12767.15125170017
2020,6,11,8,23374.3018,20292.101551647786,12777.976123822698
2020,6,11,9,24103.20559999999,21022.236172556168,13854.221403141308
2020,6,11,10,24406.5214,21984.153013594783,16552.579199460273
2020,6,11,11,29824.7446,26400.85724756359,20857.01141970536
2020,6,11,12,35226.629,30183.17444525116,24926.22324414071
2020,6,11,13,40820.0338,34302.029296777895,29669.56340693974
2020,6,11,14,46286.862600000015,38279.64534387066,33941.16025210963
2020,6,11,15,50015.0296,41167.258512921246,38087.8508327919
2020,6,11,16,52323.6552,43225.249886589314,40497.4929600788
2020,6,11,17,52850.0958,43941.78301160242,42559.49155350108
2020,6,11,18,51990.1494,44227.35457195544,44961.45509543181
2020,6,11,19,51020.8066,43970.379803085954,47549.47964996569
2020,6,11,20,48340.5054,43501.64513010848,51589.2285943299
2020,6,11,21,44884.4196,42107.39735923341,51456.554201154286
2020,6,11,22,40831.3856,39328.325465409616,49145.6619027564
2020,6,11,23,36201.2236,35308.22541708941,42718.3703220086
2020,6,11,24,33522.9844,31104.390639954603,36127.55605047378
2020,6,12,1,30073.867200000004,28574.43722043785,31043.535406593288
2020,6,12,2,27315.203,24978.75707028488,25659.93914059416
2020,6,12,3,25036.3356,22188.184778445466,20860.296036723776
2020,6,12,4,23634.125,20578.048369784778,17903.706545950685
2020,6,12,5,22767.5454,19742.068945035568,15802.359014022311
2020,6,12,6,22592.6258,19386.10382298098,14179.931854854509
2020,6,12,7,22885.1872,19497.416570300957,13769.845753637925
2020,6,12,8,23752.5488,20142.15748304793,13554.041461700708
2020,6,12,9,24243.67460000001,20989.534596645382,14748.450455678942
2020,6,12,10,24563.974,21914.94086207003,17269.699956347813
2020,6,12,11,30485.618,26388.264175267424,21424.48776073552
2020,6,12,12,36131.6334,30815.46255716836,25775.19734030404
2020,6,12,13,42319.039,35595.441552971766,30488.679893000823
2020,6,12,14,48077.924,39936.31135270338,35076.83862268359
2020,6,12,15,52004.80880000002,43272.11996068434,39682.317825677936
2020,6,12,16,54414.80600000002,45381.06351595664,44179.52813447594
2020,6,12,17,54958.03579999999,46206.46052048144,47467.42626468954
2020,6,12,18,53926.497200000005,46206.72466334811,51452.297348018685
2020,6,12,19,51975.55260000001,45691.70573912408,53897.50874432306
2020,6,12,20,49395.3164,45041.934842681374,54668.58874757232
2020,6,12,21,46104.7664,43219.5221847757,53538.74028062164
2020,6,12,22,41634.1658,40036.72506052874,50124.18398515204
2020,6,12,23,36653.89660000001,36256.0118457888,43880.34589153722
2020,6,12,24,33682.1902,31957.78686293876,37177.98708540156
2020,6,13,1,30110.5782,29059.440927121024,31888.598519722327
2020,6,13,2,27282.9834,25234.071115871848,26596.8788801412
2020,6,13,3,25058.9748,22259.889255807248,21971.854431636875
2020,6,13,4,23685.1874,20345.859991372272,17934.749771674193
2020,6,13,5,22821.3938,19465.357259569697,16163.000621686511
2020,6,13,6,22600.25240000001,19166.025623722344,14845.075726797102
2020,6,13,7,22780.5002,19214.2248049872,14154.900207199
2020,6,13,8,23634.7066,19852.446345007156,13957.953469400643
2020,6,13,9,23860.219,20572.211719892806,14909.1259057044
2020,6,13,10,24306.113,21675.241390116127,17425.00826126656
2020,6,13,11,29978.12519999999,25825.471640356624,21673.669918939067
2020,6,13,12,36366.5268,30311.699850620087,25399.350329610126
2020,6,13,13,43265.961200000005,35083.009080535514,29934.81828503732
2020,6,13,14,49739.33320000002,39597.61972435936,33932.219419997986
2020,6,13,15,54566.9044,43147.41788759048,37060.222037583255
2020,6,13,16,56794.51680000002,45663.01739582231,40246.24277673123
2020,6,13,17,57099.3852,46764.04326611513,43028.977136952206
2020,6,13,18,56220.3924,47078.9400894077,47182.47857967791
2020,6,13,19,52661.41220000001,46022.70386616696,50236.054507846966
2020,6,13,20,49626.263,44826.04239275832,51504.56372236002
2020,6,13,21,46477.4038,42966.74228548658,52481.7061316884
2020,6,13,22,42050.977,39984.64658410112,48487.10084540413
2020,6,13,23,36550.3468,36038.8180198532,42325.8720645225
2020,6,13,24,32968.3746,31026.47495399078,36381.68273128592
2020,6,14,1,29523.979399999997,28195.127913292905,32097.0264551969
2020,6,14,2,26921.3012,24618.994871199884,26366.465245649924
2020,6,14,3,25053.07939999999,21573.354485337542,21503.177931668477
2020,6,14,4,23823.946000000007,20181.840287536776,18168.298270079744
2020,6,14,5,22711.819400000004,19071.342208416383,16234.301409783147
2020,6,14,6,22429.5802,18912.263987356007,15084.350731506627
2020,6,14,7,22692.707799999996,18922.268221493086,13906.044480920562
2020,6,14,8,23322.187200000004,19527.142236773016,13798.23009205906
2020,6,14,9,23716.1016,20142.042890922632,14826.022073505146
2020,6,14,10,24018.8472,20924.98776806924,17816.3138831513
2020,6,14,11,29211.911,24544.372904481752,22183.91671993402
2020,6,14,12,35613.61259999999,28115.833417405607,26195.989964131328
2020,6,14,13,43029.9074,32250.433831230926,30567.8354600449
2020,6,14,14,49349.894,36180.797674041394,35389.86286921078
2020,6,14,15,53141.0892,38977.0009037589,39019.53064800144
2020,6,14,16,55005.6428,41661.9862143617,41906.847066496906
2020,6,14,17,55669.6748,43022.90275290044,45751.37327909994
2020,6,14,18,55196.94020000002,43593.40718166632,48835.34239334768
2020,6,14,19,52715.7898,42865.64830032026,51854.321276237
2020,6,14,20,50363.852800000015,42016.12449557309,53650.40832346389
2020,6,14,21,47566.1074,40752.51602054317,52942.28765848605
2020,6,14,22,42760.373,37829.79790199802,49793.50655637426
2020,6,14,23,36719.0516,33980.917012223785,43371.78050869674
2020,6,14,24,33197.86360000001,29903.5080402089,37801.85966253032
2020,6,15,1,29722.1454,27895.7499558876,33494.76864159336
2020,6,15,2,26789.6818,24544.348530769887,28160.442820457825
2020,6,15,3,24630.31140000001,21431.2635207055,22811.777587623408
2020,6,15,4,23252.8142,19542.897859949007,19386.73660893905
2020,6,15,5,22864.425000000007,19137.452580906287,17394.245695241134
2020,6,15,6,22646.7736,18892.076812285744,16087.963486147708
2020,6,15,7,22886.7912,18944.805443791447,15308.03651489048
2020,6,15,8,23681.561,19596.689999812825,14869.16716664962
2020,6,15,9,24367.8028,20361.38832747132,16051.860312464272
2020,6,15,10,24762.0564,21445.66439535072,18672.19648923044
2020,6,15,11,29934.8984,25522.4336428652,23179.232316142537
2020,6,15,12,36481.5796,29627.882191329463,27422.86987143492
2020,6,15,13,44240.5288,34409.8052627001,31705.05907963642
2020,6,15,14,50509.20880000001,38410.00044384682,36234.79862372379
2020,6,15,15,54342.317,41744.2273648105,40254.93519169714
2020,6,15,16,56597.2492,43990.32584563336,43322.750063641615
2020,6,15,17,57003.38540000001,44983.85596050502,46173.68651085512
2020,6,15,18,55659.38979999999,45150.20544132832,49489.71772666082
2020,6,15,19,51311.04780000001,44044.34437358933,52787.05385319984
2020,6,15,20,47423.00340000001,43188.53035966421,53691.65210851184
2020,6,15,21,44240.5938,41739.54274203141,54735.52643241306
2020,6,15,22,40042.0618,38930.690199906,52083.81803621117
2020,6,15,23,35181.482,34833.991928144984,45740.06383423707
2020,6,15,24,31815.1908,30407.831857160105,39405.61470121378
2020,6,16,1,28772.2216,28143.683750759406,34881.2567412287
2020,6,16,2,26315.0282,24712.89675104169,29109.783198724286
2020,6,16,3,24409.308,21985.444714439785,23247.70556435004
2020,6,16,4,23129.266599999995,20408.84333368259,19976.672672735396
2020,6,16,5,20541.949,18206.678842041296,17353.160009580217
2020,6,16,6,20315.7888,17833.033201085433,15798.965886396563
2020,6,16,7,20369.9942,17817.137203076603,14843.767808731933
2020,6,16,8,20927.9896,18339.733420846223,14212.540231081011
2020,6,16,9,21059.4178,18563.57737030518,14528.5992880388
2020,6,16,10,21102.6702,18901.119308761543,15518.4270286085
2020,6,16,11,25563.711,22216.335565672453,19244.01094466493
2020,6,16,12,30740.913400000005,26012.242875307747,24964.27331010016
2020,6,16,13,36016.315200000005,30434.53344866972,30560.936732766124
2020,6,16,14,40848.2022,34047.59188429111,35548.703330037046
2020,6,16,15,44293.362400000005,36692.59939556338,40292.72324752122
2020,6,16,16,46109.358,38634.55983029674,43927.09879257812
2020,6,16,17,46544.8164,39658.72721877896,45259.42426878214
2020,6,16,18,45687.3512,39870.339274742575,47595.45574267322
2020,6,16,19,42161.1834,38396.56594328813,49761.22281284444
2020,6,16,20,39302.561,37590.59210864482,53451.16404437232
2020,6,16,21,36926.8038,36223.38843302986,53821.49116196498
2020,6,16,22,33642.288400000005,33538.10783371268,49666.13251447998
2020,6,16,23,29689.699599999996,29992.67896195817,43589.61299143714
2020,6,16,24,27542.985,26476.85410037993,37679.9875953909
2020,6,17,1,25016.0406,25086.53365500688,33718.30897726186
2020,6,17,2,23080.5442,22220.615989034977,28617.680404459497
2020,6,17,3,21479.4894,19768.060796399204,24184.596438719527
2020,6,17,4,20349.517,18275.421916165957,23013.49835837997
2020,6,17,5,19843.85,17666.321164632885,21392.493209971617
2020,6,17,6,19745.1304,17514.181076567762,17923.250120038687
2020,6,17,7,19995.619,17632.358504406988,16510.184469630618
2020,6,17,8,20724.8404,18186.96416078171,16264.142062094106
2020,6,17,9,21795.791,19061.2243929532,16642.32937327064
2020,6,17,10,21817.552,19351.263556885257,17056.630626722814
2020,6,17,11,23808.7802,21124.29555110166,20839.365402344105
2020,6,17,12,27845.5668,24562.081829774743,25344.78412339394
2020,6,17,13,34732.05340000002,28840.20675658102,30524.211114061647
2020,6,17,14,39403.0596,31751.44876728649,35545.44757084728
2020,6,17,15,42326.7658,34021.571002100776,38794.53567708884
2020,6,17,16,44166.041800000006,35951.333461765455,42675.09914030328
2020,6,17,17,44493.7116,36642.65707029742,45951.27381990024
2020,6,17,18,43707.4372,36887.7644358836,48284.36945106496
2020,6,17,19,40726.97600000001,35990.6769253117,51610.79013148712
2020,6,17,20,38796.6612,35567.826640377185,53840.48409242698
2020,6,17,21,36750.8586,35042.71684913808,52315.1120678484
2020,6,17,22,33351.9874,32934.21312561786,48665.178849548094
2020,6,17,23,29130.179600000007,30157.228550036867,44403.02835085394
2020,6,17,24,27227.0498,26846.55946064584,37828.3725775015
2020,6,18,1,24819.4004,25420.751981307687,32951.54521368782
2020,6,18,2,22833.4258,22633.09945903613,27507.98332226226
2020,6,18,3,21428.072,19925.43061963368,22548.212226602296
2020,6,18,4,20369.8644,18285.03616742573,19262.3833003434
