Year,Month,Day,Period,Hydro_R1,Hydro_R2,Hydro_R3,Wind_R1,Wind_R2,Wind_R3,Solar_R1,Solar_R2,Solar_R3,Dynamic_Hydro_R3,Dynamic_Hydro_R2,Dynamic_Hydro_R1,Dynamic_Solar_R1,Dynamic_Solar_R2,Dynamic_Solar_R3
2020,2,5,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,137.67823876867155,53.18873743397513,63.497955358664164
2020,2,5,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,155.34261657295392,60.01295280286249,71.6448628386437
2020,2,5,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,148.5885897654342,57.40369398534674,68.52986880218094
2020,2,5,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,152.22537343102172,58.8086795024706,70.2071732833532
2020,2,5,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,3902.268873175441,1507.5494598739137,1799.747708297836
2020,2,5,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,4239.970213551428,1638.0124007497018,1955.4974101209746
2020,2,5,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,5947.699914806611,2297.7534571477254,2743.111671494292
2020,2,5,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,6741.557834952007,2604.4417243141934,3109.243278241608
2020,2,5,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,5319.5754217072745,2055.0923871187592,2453.417226103254
2020,2,5,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,64.94256545692055,25.0890270914977,29.951865735218945
2020,2,5,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,232.23461407394788,89.7183608791958,107.10787186914297
2020,2,6,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,283.14958539217355,109.38815811892998,130.5901346055546
2020,2,6,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,1243.7800136309422,480.505046856364,573.6381325609133
2020,2,6,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,551.2324955983415,212.95566195263248,254.2314363605384
2020,2,6,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,388.6163116942126,150.13273811552227,179.2319645595502
2020,2,6,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,7014.836150394728,2710.0163503152153,3235.2807292554094
2020,2,6,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,4645.211822002612,1794.5679298006476,2142.3970523087405
2020,2,6,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,6105.640233997841,2358.7699710342476,2815.9546089623445
2020,2,6,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,6926.514261373317,2675.8952734707786,3194.5461918555116
2020,2,6,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,5334.122556369624,2060.712329187255,2460.126444027943
2020,2,6,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,199.5035610836599,77.07349122508094,92.0121315385926
2020,2,6,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,6,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,98.71269949451923,38.135321179076506,45.5268359175328
2020,2,7,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,101.31040211279604,39.13888226273641,46.72491054694155
2020,2,7,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,118.45523939342304,45.7623854148918,54.63220310103935
2020,2,7,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,127.80696881921963,49.37520531606748,58.945271766910885
2020,2,7,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,133.52191457942862,51.583039700119265,61.58103595161015
2020,2,7,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,3783.2940932583624,1461.5863622422899,1744.8758902709146
2020,2,7,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,4357.38637189754,1683.3733617311295,2009.6503833702502
2020,2,7,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,6187.727636735389,2390.4825012779006,2853.813767251661
2020,2,7,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,7110.951147270971,2747.1481104106324,3279.6094905435334
2020,2,7,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,5947.699914806611,2297.7534571477254,2743.111671494292
2020,2,7,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,343.93582665985116,132.87148747657182,158.62508093371954
2020,2,7,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,7,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,8,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
