fips_code,lim_timestamp,case_4b_prob,date
48129,5/20/25 0:00,0,20-May
48129,5/20/25 1:00,0,20-May
48129,5/20/25 2:00,0,20-May
48129,5/20/25 3:00,0,20-May
48129,5/20/25 4:00,0,20-May
48129,5/20/25 5:00,0,20-May
48129,5/20/25 6:00,0,20-May
48129,5/20/25 7:00,0,20-May
48129,5/20/25 8:00,0,20-May
48129,5/20/25 9:00,0,20-May
48129,5/20/25 10:00,0,20-May
48129,5/20/25 11:00,0,20-May
48129,5/20/25 12:00,0,20-May
48129,5/20/25 13:00,0,20-May
48129,5/20/25 14:00,0,20-May
48129,5/20/25 15:00,0,20-May
48129,5/20/25 16:00,0.041666667,20-May
48129,5/20/25 17:00,0.083333333,20-May
48129,5/20/25 18:00,0.083333333,20-May
48129,5/20/25 19:00,0.083333333,20-May
48129,5/20/25 20:00,0.083333333,20-May
48129,5/20/25 21:00,0.083333333,20-May
48129,5/20/25 22:00,0.083333333,20-May
48129,5/20/25 23:00,0.083333333,20-May
48131,5/20/25 0:00,0,20-May
48131,5/20/25 1:00,0.005952381,20-May
48131,5/20/25 2:00,0.005952381,20-May
48131,5/20/25 3:00,0.005952381,20-May
48131,5/20/25 4:00,0.005952381,20-May
48131,5/20/25 5:00,0.005952381,20-May
48131,5/20/25 6:00,0.005952381,20-May
48131,5/20/25 7:00,0.005952381,20-May
48131,5/20/25 8:00,0.005952381,20-May
48131,5/20/25 9:00,0.005952381,20-May
48131,5/20/25 10:00,0.005952381,20-May
48131,5/20/25 11:00,0.005952381,20-May
48131,5/20/25 12:00,0.005952381,20-May
48131,5/20/25 13:00,0.005952381,20-May
48131,5/20/25 14:00,0.005952381,20-May
48131,5/20/25 15:00,0.005952381,20-May
48131,5/20/25 16:00,0.005952381,20-May
48131,5/20/25 17:00,0.005952381,20-May
48131,5/20/25 18:00,0.005952381,20-May
48131,5/20/25 19:00,0.005952381,20-May
48131,5/20/25 20:00,0,20-May
48131,5/20/25 21:00,0,20-May
48131,5/20/25 22:00,0,20-May
48131,5/20/25 23:00,0,20-May
48133,5/20/25 0:00,0,20-May
48133,5/20/25 1:00,0.005952381,20-May
48133,5/20/25 2:00,0,20-May
48133,5/20/25 3:00,0,20-May
48133,5/20/25 4:00,0,20-May
48133,5/20/25 5:00,0,20-May
48133,5/20/25 6:00,0,20-May
48133,5/20/25 7:00,0,20-May
48133,5/20/25 8:00,0,20-May
48133,5/20/25 9:00,0,20-May
48133,5/20/25 10:00,0,20-May
48133,5/20/25 11:00,0,20-May
48133,5/20/25 12:00,0,20-May
48133,5/20/25 13:00,0,20-May
48133,5/20/25 14:00,0,20-May
48133,5/20/25 15:00,0,20-May
48133,5/20/25 16:00,0,20-May
48133,5/20/25 17:00,0,20-May
48133,5/20/25 18:00,0,20-May
48133,5/20/25 19:00,0,20-May
48133,5/20/25 20:00,0,20-May
48133,5/20/25 21:00,0,20-May
48133,5/20/25 22:00,0,20-May
48133,5/20/25 23:00,0,20-May
48135,5/20/25 0:00,0,20-May
48135,5/20/25 1:00,0,20-May
48135,5/20/25 2:00,0,20-May
48135,5/20/25 3:00,0,20-May
48135,5/20/25 4:00,0,20-May
48135,5/20/25 5:00,0,20-May
48135,5/20/25 6:00,0,20-May
48135,5/20/25 7:00,0,20-May
48135,5/20/25 8:00,0,20-May
48135,5/20/25 9:00,0,20-May
48135,5/20/25 10:00,0,20-May
48135,5/20/25 11:00,0,20-May
48135,5/20/25 12:00,0,20-May
48135,5/20/25 13:00,0,20-May
48135,5/20/25 14:00,0,20-May
48135,5/20/25 15:00,0,20-May
48135,5/20/25 16:00,0,20-May
48135,5/20/25 17:00,0,20-May
48135,5/20/25 18:00,0,20-May
48135,5/20/25 19:00,0,20-May
48135,5/20/25 20:00,0,20-May
48135,5/20/25 21:00,0,20-May
48135,5/20/25 22:00,0,20-May
48135,5/20/25 23:00,0,20-May
48137,5/20/25 0:00,0.005952381,20-May
48137,5/20/25 1:00,0.005952381,20-May
48137,5/20/25 2:00,0.047619048,20-May
48137,5/20/25 3:00,0.089285714,20-May
48137,5/20/25 4:00,0.089285714,20-May
48137,5/20/25 5:00,0.095238095,20-May
48137,5/20/25 6:00,0.095238095,20-May
48137,5/20/25 7:00,0.095238095,20-May
48137,5/20/25 8:00,0.095238095,20-May
48137,5/20/25 9:00,0.095238095,20-May
48137,5/20/25 10:00,0.095238095,20-May
48137,5/20/25 11:00,0.095238095,20-May
48137,5/20/25 12:00,0.095238095,20-May
48137,5/20/25 13:00,0.053571429,20-May
48137,5/20/25 14:00,0.005952381,20-May
48137,5/20/25 15:00,0.005952381,20-May
48137,5/20/25 16:00,0.005952381,20-May
48137,5/20/25 17:00,0.005952381,20-May
48137,5/20/25 18:00,0.005952381,20-May
48137,5/20/25 19:00,0.005952381,20-May
48137,5/20/25 20:00,0.005952381,20-May
48137,5/20/25 21:00,0.005952381,20-May
48137,5/20/25 22:00,0.005952381,20-May
48137,5/20/25 23:00,0.011904762,20-May
48139,5/20/25 0:00,0,20-May
48139,5/20/25 1:00,0,20-May
48139,5/20/25 2:00,0,20-May
48139,5/20/25 3:00,0,20-May
48139,5/20/25 4:00,0,20-May
48139,5/20/25 5:00,0,20-May
48139,5/20/25 6:00,0,20-May
48139,5/20/25 7:00,0,20-May
48139,5/20/25 8:00,0,20-May
48139,5/20/25 9:00,0,20-May
48139,5/20/25 10:00,0,20-May
48139,5/20/25 11:00,0,20-May
48139,5/20/25 12:00,0,20-May
48139,5/20/25 13:00,0,20-May
48139,5/20/25 14:00,0,20-May
48139,5/20/25 15:00,0,20-May
48139,5/20/25 16:00,0,20-May
48139,5/20/25 17:00,0,20-May
48139,5/20/25 18:00,0,20-May
48139,5/20/25 19:00,0,20-May
48139,5/20/25 20:00,0,20-May
48139,5/20/25 21:00,0,20-May
48139,5/20/25 22:00,0,20-May
48139,5/20/25 23:00,0,20-May
48141,5/20/25 0:00,0,20-May
48141,5/20/25 1:00,0,20-May
48141,5/20/25 2:00,0,20-May
48141,5/20/25 3:00,0,20-May
48141,5/20/25 4:00,0,20-May
48141,5/20/25 5:00,0,20-May
48141,5/20/25 6:00,0,20-May
48141,5/20/25 7:00,0,20-May
48141,5/20/25 8:00,0,20-May
48141,5/20/25 9:00,0,20-May
48141,5/20/25 10:00,0,20-May
48141,5/20/25 11:00,0,20-May
48141,5/20/25 12:00,0,20-May
48141,5/20/25 13:00,0,20-May
48141,5/20/25 14:00,0,20-May
48141,5/20/25 15:00,0,20-May
48141,5/20/25 16:00,0,20-May
48141,5/20/25 17:00,0,20-May
48141,5/20/25 18:00,0,20-May
48141,5/20/25 19:00,0,20-May
48141,5/20/25 20:00,0,20-May
48141,5/20/25 21:00,0,20-May
48141,5/20/25 22:00,0,20-May
48141,5/20/25 23:00,0,20-May
48143,5/20/25 0:00,0,20-May
48143,5/20/25 1:00,0,20-May
48143,5/20/25 2:00,0,20-May
48143,5/20/25 3:00,0,20-May
48143,5/20/25 4:00,0,20-May
48143,5/20/25 5:00,0,20-May
48143,5/20/25 6:00,0,20-May
48143,5/20/25 7:00,0,20-May
48143,5/20/25 8:00,0,20-May
48143,5/20/25 9:00,0,20-May
48143,5/20/25 10:00,0,20-May
48143,5/20/25 11:00,0,20-May
48143,5/20/25 12:00,0,20-May
48143,5/20/25 13:00,0,20-May
48143,5/20/25 14:00,0,20-May
48143,5/20/25 15:00,0,20-May
48143,5/20/25 16:00,0,20-May
48143,5/20/25 17:00,0,20-May
48143,5/20/25 18:00,0,20-May
48143,5/20/25 19:00,0,20-May
48143,5/20/25 20:00,0,20-May
48143,5/20/25 21:00,0,20-May
48143,5/20/25 22:00,0,20-May
48143,5/20/25 23:00,0,20-May
48145,5/20/25 0:00,0,20-May
48145,5/20/25 1:00,0,20-May
48145,5/20/25 2:00,0,20-May
48145,5/20/25 3:00,0,20-May
48145,5/20/25 4:00,0,20-May
48145,5/20/25 5:00,0,20-May
48145,5/20/25 6:00,0,20-May
48145,5/20/25 7:00,0,20-May
48145,5/20/25 8:00,0,20-May
48145,5/20/25 9:00,0,20-May
48145,5/20/25 10:00,0,20-May
48145,5/20/25 11:00,0,20-May
48145,5/20/25 12:00,0,20-May
48145,5/20/25 13:00,0,20-May
48145,5/20/25 14:00,0,20-May
48145,5/20/25 15:00,0,20-May
48145,5/20/25 16:00,0,20-May
48145,5/20/25 17:00,0,20-May
48145,5/20/25 18:00,0,20-May
48145,5/20/25 19:00,0,20-May
48145,5/20/25 20:00,0,20-May
48145,5/20/25 21:00,0,20-May
48145,5/20/25 22:00,0,20-May
48145,5/20/25 23:00,0,20-May
48147,5/20/25 0:00,0,20-May
48147,5/20/25 1:00,0,20-May
48147,5/20/25 2:00,0,20-May
48147,5/20/25 3:00,0,20-May
48147,5/20/25 4:00,0,20-May
48147,5/20/25 5:00,0,20-May
48147,5/20/25 6:00,0,20-May
48147,5/20/25 7:00,0,20-May
48147,5/20/25 8:00,0,20-May
48147,5/20/25 9:00,0,20-May
48147,5/20/25 10:00,0,20-May
48147,5/20/25 11:00,0,20-May
48147,5/20/25 12:00,0,20-May
48147,5/20/25 13:00,0,20-May
48147,5/20/25 14:00,0,20-May
48147,5/20/25 15:00,0,20-May
48147,5/20/25 16:00,0,20-May
48147,5/20/25 17:00,0,20-May
48147,5/20/25 18:00,0,20-May
48147,5/20/25 19:00,0,20-May
48147,5/20/25 20:00,0,20-May
48147,5/20/25 21:00,0,20-May
48147,5/20/25 22:00,0,20-May
48147,5/20/25 23:00,0,20-May
48149,5/20/25 0:00,0,20-May
48149,5/20/25 1:00,0,20-May
48149,5/20/25 2:00,0,20-May
48149,5/20/25 3:00,0,20-May
48149,5/20/25 4:00,0,20-May
48149,5/20/25 5:00,0,20-May
48149,5/20/25 6:00,0,20-May
48149,5/20/25 7:00,0,20-May
48149,5/20/25 8:00,0,20-May
48149,5/20/25 9:00,0,20-May
48149,5/20/25 10:00,0,20-May
48149,5/20/25 11:00,0,20-May
48149,5/20/25 12:00,0,20-May
48149,5/20/25 13:00,0,20-May
48149,5/20/25 14:00,0,20-May
48149,5/20/25 15:00,0,20-May
48149,5/20/25 16:00,0,20-May
48149,5/20/25 17:00,0,20-May
48149,5/20/25 18:00,0,20-May
48149,5/20/25 19:00,0,20-May
48149,5/20/25 20:00,0,20-May
48149,5/20/25 21:00,0,20-May
48149,5/20/25 22:00,0,20-May
48149,5/20/25 23:00,0,20-May
48151,5/20/25 0:00,0,20-May
48151,5/20/25 1:00,0,20-May
48151,5/20/25 2:00,0,20-May
48151,5/20/25 3:00,0,20-May
48151,5/20/25 4:00,0,20-May
48151,5/20/25 5:00,0,20-May
48151,5/20/25 6:00,0,20-May
48151,5/20/25 7:00,0,20-May
48151,5/20/25 8:00,0,20-May
48151,5/20/25 9:00,0,20-May
48151,5/20/25 10:00,0,20-May
48151,5/20/25 11:00,0,20-May
48151,5/20/25 12:00,0,20-May
48151,5/20/25 13:00,0,20-May
48151,5/20/25 14:00,0,20-May
48151,5/20/25 15:00,0,20-May
48151,5/20/25 16:00,0,20-May
48151,5/20/25 17:00,0,20-May
48151,5/20/25 18:00,0,20-May
48151,5/20/25 19:00,0,20-May
48151,5/20/25 20:00,0,20-May
48151,5/20/25 21:00,0,20-May
48151,5/20/25 22:00,0,20-May
48151,5/20/25 23:00,0,20-May
48153,5/20/25 0:00,0,20-May
48153,5/20/25 1:00,0,20-May
48153,5/20/25 2:00,0,20-May
48153,5/20/25 3:00,0,20-May
48153,5/20/25 4:00,0,20-May
48153,5/20/25 5:00,0.011904762,20-May
48153,5/20/25 6:00,0.011904762,20-May
48153,5/20/25 7:00,0.011904762,20-May
48153,5/20/25 8:00,0.011904762,20-May
48153,5/20/25 9:00,0.011904762,20-May
48153,5/20/25 10:00,0.011904762,20-May
48153,5/20/25 11:00,0.011904762,20-May
48153,5/20/25 12:00,0.011904762,20-May
48153,5/20/25 13:00,0.011904762,20-May
48153,5/20/25 14:00,0.011904762,20-May
48153,5/20/25 15:00,0.011904762,20-May
48153,5/20/25 16:00,0.011904762,20-May
48153,5/20/25 17:00,0.011904762,20-May
48153,5/20/25 18:00,0.011904762,20-May
48153,5/20/25 19:00,0.011904762,20-May
48153,5/20/25 20:00,0.011904762,20-May
48153,5/20/25 21:00,0.011904762,20-May
48153,5/20/25 22:00,0.011904762,20-May
48153,5/20/25 23:00,0.011904762,20-May
48155,5/20/25 0:00,0,20-May
48155,5/20/25 1:00,0,20-May
48155,5/20/25 2:00,0,20-May
48155,5/20/25 3:00,0,20-May
48155,5/20/25 4:00,0,20-May
48155,5/20/25 5:00,0,20-May
48155,5/20/25 6:00,0,20-May
48155,5/20/25 7:00,0,20-May
48155,5/20/25 8:00,0,20-May
48155,5/20/25 9:00,0,20-May
48155,5/20/25 10:00,0,20-May
48155,5/20/25 11:00,0,20-May
48155,5/20/25 12:00,0,20-May
48155,5/20/25 13:00,0,20-May
48155,5/20/25 14:00,0,20-May
48155,5/20/25 15:00,0,20-May
48155,5/20/25 16:00,0,20-May
48155,5/20/25 17:00,0,20-May
48155,5/20/25 18:00,0,20-May
48155,5/20/25 19:00,0,20-May
48155,5/20/25 20:00,0,20-May
48155,5/20/25 21:00,0,20-May
48155,5/20/25 22:00,0,20-May
48155,5/20/25 23:00,0,20-May
48157,5/20/25 0:00,0,20-May
48157,5/20/25 1:00,0,20-May
48157,5/20/25 2:00,0,20-May
48157,5/20/25 3:00,0,20-May
48157,5/20/25 4:00,0,20-May
48157,5/20/25 5:00,0,20-May
48157,5/20/25 6:00,0,20-May
48157,5/20/25 7:00,0,20-May
48157,5/20/25 8:00,0,20-May
48157,5/20/25 9:00,0,20-May
48157,5/20/25 10:00,0,20-May
48157,5/20/25 11:00,0,20-May
48157,5/20/25 12:00,0,20-May
48157,5/20/25 13:00,0,20-May
48157,5/20/25 14:00,0,20-May
48157,5/20/25 15:00,0,20-May
48157,5/20/25 16:00,0,20-May
48157,5/20/25 17:00,0,20-May
48157,5/20/25 18:00,0,20-May
48157,5/20/25 19:00,0,20-May
48157,5/20/25 20:00,0,20-May
48157,5/20/25 21:00,0,20-May
48157,5/20/25 22:00,0,20-May
48157,5/20/25 23:00,0,20-May
48159,5/20/25 0:00,0.083333333,20-May
48159,5/20/25 1:00,0.083333333,20-May
48159,5/20/25 2:00,0.083333333,20-May
48159,5/20/25 3:00,0.083333333,20-May
48159,5/20/25 4:00,0.083333333,20-May
48159,5/20/25 5:00,0.083333333,20-May
48159,5/20/25 6:00,0.041666667,20-May
48159,5/20/25 7:00,0,20-May
48159,5/20/25 8:00,0,20-May
48159,5/20/25 9:00,0,20-May
48159,5/20/25 10:00,0,20-May
48159,5/20/25 11:00,0,20-May
48159,5/20/25 12:00,0,20-May
48159,5/20/25 13:00,0,20-May
48159,5/20/25 14:00,0,20-May
48159,5/20/25 15:00,0,20-May
48159,5/20/25 16:00,0,20-May
48159,5/20/25 17:00,0,20-May
48159,5/20/25 18:00,0,20-May
48159,5/20/25 19:00,0,20-May
48159,5/20/25 20:00,0,20-May
48159,5/20/25 21:00,0,20-May
48159,5/20/25 22:00,0,20-May
48159,5/20/25 23:00,0,20-May
48161,5/20/25 0:00,0,20-May
48161,5/20/25 1:00,0,20-May
48161,5/20/25 2:00,0,20-May
48161,5/20/25 3:00,0,20-May
48161,5/20/25 4:00,0,20-May
48161,5/20/25 5:00,0,20-May
48161,5/20/25 6:00,0,20-May
48161,5/20/25 7:00,0,20-May
48161,5/20/25 8:00,0,20-May
48161,5/20/25 9:00,0,20-May
48161,5/20/25 10:00,0,20-May
48161,5/20/25 11:00,0,20-May
48161,5/20/25 12:00,0,20-May
48161,5/20/25 13:00,0,20-May
48161,5/20/25 14:00,0,20-May
48161,5/20/25 15:00,0,20-May
48161,5/20/25 16:00,0,20-May
48161,5/20/25 17:00,0,20-May
48161,5/20/25 18:00,0,20-May
48161,5/20/25 19:00,0,20-May
48161,5/20/25 20:00,0,20-May
48161,5/20/25 21:00,0,20-May
48161,5/20/25 22:00,0,20-May
48161,5/20/25 23:00,0,20-May
48163,5/20/25 0:00,0,20-May
48163,5/20/25 1:00,0,20-May
48163,5/20/25 2:00,0,20-May
48163,5/20/25 3:00,0,20-May
48163,5/20/25 4:00,0,20-May
48163,5/20/25 5:00,0,20-May
48163,5/20/25 6:00,0,20-May
48163,5/20/25 7:00,0,20-May
48163,5/20/25 8:00,0,20-May
48163,5/20/25 9:00,0,20-May
48163,5/20/25 10:00,0,20-May
48163,5/20/25 11:00,0,20-May
48163,5/20/25 12:00,0,20-May
48163,5/20/25 13:00,0,20-May
48163,5/20/25 14:00,0,20-May
48163,5/20/25 15:00,0,20-May
48163,5/20/25 16:00,0,20-May
48163,5/20/25 17:00,0,20-May
48163,5/20/25 18:00,0,20-May
48163,5/20/25 19:00,0,20-May
48163,5/20/25 20:00,0.006944444,20-May
48163,5/20/25 21:00,0.006944444,20-May
48163,5/20/25 22:00,0.006944444,20-May
48163,5/20/25 23:00,0.006944444,20-May
48165,5/20/25 0:00,0,20-May
48165,5/20/25 1:00,0,20-May
48165,5/20/25 2:00,0,20-May
48165,5/20/25 3:00,0,20-May
48165,5/20/25 4:00,0,20-May
48165,5/20/25 5:00,0,20-May
48165,5/20/25 6:00,0,20-May
48165,5/20/25 7:00,0,20-May
48165,5/20/25 8:00,0,20-May
48165,5/20/25 9:00,0,20-May
48165,5/20/25 10:00,0,20-May
48165,5/20/25 11:00,0,20-May
48165,5/20/25 12:00,0,20-May
48165,5/20/25 13:00,0,20-May
48165,5/20/25 14:00,0,20-May
48165,5/20/25 15:00,0,20-May
48165,5/20/25 16:00,0,20-May
48165,5/20/25 17:00,0,20-May
48165,5/20/25 18:00,0,20-May
48165,5/20/25 19:00,0,20-May
48165,5/20/25 20:00,0,20-May
48165,5/20/25 21:00,0,20-May
48165,5/20/25 22:00,0,20-May
48165,5/20/25 23:00,0,20-May
48167,5/20/25 0:00,0,20-May
48167,5/20/25 1:00,0,20-May
48167,5/20/25 2:00,0,20-May
48167,5/20/25 3:00,0,20-May
48167,5/20/25 4:00,0,20-May
48167,5/20/25 5:00,0,20-May
48167,5/20/25 6:00,0,20-May
48167,5/20/25 7:00,0,20-May
48167,5/20/25 8:00,0,20-May
48167,5/20/25 9:00,0,20-May
48167,5/20/25 10:00,0,20-May
48167,5/20/25 11:00,0,20-May
48167,5/20/25 12:00,0,20-May
48167,5/20/25 13:00,0,20-May
48167,5/20/25 14:00,0,20-May
48167,5/20/25 15:00,0,20-May
48167,5/20/25 16:00,0,20-May
48167,5/20/25 17:00,0,20-May
48167,5/20/25 18:00,0,20-May
48167,5/20/25 19:00,0,20-May
48167,5/20/25 20:00,0,20-May
48167,5/20/25 21:00,0,20-May
48167,5/20/25 22:00,0,20-May
48167,5/20/25 23:00,0,20-May
48169,5/20/25 0:00,0,20-May
48169,5/20/25 1:00,0,20-May
48169,5/20/25 2:00,0,20-May
48169,5/20/25 3:00,0,20-May
48169,5/20/25 4:00,0,20-May
48169,5/20/25 5:00,0.005952381,20-May
48169,5/20/25 6:00,0.005952381,20-May
48169,5/20/25 7:00,0.005952381,20-May
48169,5/20/25 8:00,0.005952381,20-May
48169,5/20/25 9:00,0.005952381,20-May
48169,5/20/25 10:00,0.005952381,20-May
48169,5/20/25 11:00,0.005952381,20-May
48169,5/20/25 12:00,0.005952381,20-May
48169,5/20/25 13:00,0.005952381,20-May
48169,5/20/25 14:00,0.005952381,20-May
48169,5/20/25 15:00,0.005952381,20-May
48169,5/20/25 16:00,0.005952381,20-May
48169,5/20/25 17:00,0.005952381,20-May
48169,5/20/25 18:00,0.005952381,20-May
48169,5/20/25 19:00,0.005952381,20-May
48169,5/20/25 20:00,0.005952381,20-May
48169,5/20/25 21:00,0.005952381,20-May
48169,5/20/25 22:00,0.005952381,20-May
48169,5/20/25 23:00,0.005952381,20-May
48171,5/20/25 0:00,0,20-May
48171,5/20/25 1:00,0,20-May
48171,5/20/25 2:00,0,20-May
48171,5/20/25 3:00,0,20-May
48171,5/20/25 4:00,0,20-May
48171,5/20/25 5:00,0,20-May
48171,5/20/25 6:00,0,20-May
48171,5/20/25 7:00,0,20-May
48171,5/20/25 8:00,0,20-May
48171,5/20/25 9:00,0,20-May
48171,5/20/25 10:00,0,20-May
48171,5/20/25 11:00,0,20-May
48171,5/20/25 12:00,0,20-May
48171,5/20/25 13:00,0,20-May
48171,5/20/25 14:00,0,20-May
48171,5/20/25 15:00,0,20-May
48171,5/20/25 16:00,0,20-May
48171,5/20/25 17:00,0,20-May
48171,5/20/25 18:00,0,20-May
48171,5/20/25 19:00,0,20-May
48171,5/20/25 20:00,0,20-May
48171,5/20/25 21:00,0,20-May
48171,5/20/25 22:00,0,20-May
48171,5/20/25 23:00,0.006944444,20-May
48173,5/20/25 0:00,0,20-May
48173,5/20/25 1:00,0,20-May
48173,5/20/25 2:00,0,20-May
48173,5/20/25 3:00,0,20-May
48173,5/20/25 4:00,0,20-May
48173,5/20/25 5:00,0,20-May
48173,5/20/25 6:00,0,20-May
48173,5/20/25 7:00,0,20-May
48173,5/20/25 8:00,0,20-May
48173,5/20/25 9:00,0,20-May
48173,5/20/25 10:00,0,20-May
48173,5/20/25 11:00,0,20-May
48173,5/20/25 12:00,0,20-May
48173,5/20/25 13:00,0,20-May
48173,5/20/25 14:00,0,20-May
48173,5/20/25 15:00,0,20-May
48173,5/20/25 16:00,0,20-May
48173,5/20/25 17:00,0,20-May
48173,5/20/25 18:00,0,20-May
48173,5/20/25 19:00,0,20-May
48173,5/20/25 20:00,0,20-May
48173,5/20/25 21:00,0,20-May
48173,5/20/25 22:00,0,20-May
48173,5/20/25 23:00,0.041666667,20-May
48175,5/20/25 0:00,0,20-May
48175,5/20/25 1:00,0,20-May
48175,5/20/25 2:00,0,20-May
48175,5/20/25 3:00,0,20-May
48175,5/20/25 4:00,0,20-May
48175,5/20/25 5:00,0,20-May
48175,5/20/25 6:00,0,20-May
48175,5/20/25 7:00,0,20-May
48175,5/20/25 8:00,0,20-May
48175,5/20/25 9:00,0,20-May
48175,5/20/25 10:00,0,20-May
48175,5/20/25 11:00,0,20-May
48175,5/20/25 12:00,0,20-May
48175,5/20/25 13:00,0,20-May
48175,5/20/25 14:00,0,20-May
48175,5/20/25 15:00,0,20-May
48175,5/20/25 16:00,0,20-May
48175,5/20/25 17:00,0,20-May
48175,5/20/25 18:00,0,20-May
48175,5/20/25 19:00,0,20-May
48175,5/20/25 20:00,0,20-May
48175,5/20/25 21:00,0,20-May
48175,5/20/25 22:00,0,20-May
48175,5/20/25 23:00,0,20-May
48177,5/20/25 0:00,0,20-May
48177,5/20/25 1:00,0,20-May
48177,5/20/25 2:00,0,20-May
48177,5/20/25 3:00,0,20-May
48177,5/20/25 4:00,0,20-May
48177,5/20/25 5:00,0,20-May
48177,5/20/25 6:00,0,20-May
48177,5/20/25 7:00,0,20-May
48177,5/20/25 8:00,0,20-May
48177,5/20/25 9:00,0,20-May
48177,5/20/25 10:00,0,20-May
48177,5/20/25 11:00,0,20-May
48177,5/20/25 12:00,0,20-May
48177,5/20/25 13:00,0,20-May
48177,5/20/25 14:00,0,20-May
48177,5/20/25 15:00,0,20-May
48177,5/20/25 16:00,0,20-May
48177,5/20/25 17:00,0,20-May
48177,5/20/25 18:00,0,20-May
48177,5/20/25 19:00,0,20-May
48177,5/20/25 20:00,0,20-May
48177,5/20/25 21:00,0,20-May
48177,5/20/25 22:00,0,20-May
48177,5/20/25 23:00,0,20-May
48179,5/20/25 0:00,0,20-May
48179,5/20/25 1:00,0,20-May
48179,5/20/25 2:00,0,20-May
48179,5/20/25 3:00,0,20-May
48179,5/20/25 4:00,0,20-May
48179,5/20/25 5:00,0,20-May
48179,5/20/25 6:00,0,20-May
48179,5/20/25 7:00,0,20-May
48179,5/20/25 8:00,0,20-May
48179,5/20/25 9:00,0,20-May
48179,5/20/25 10:00,0,20-May
48179,5/20/25 11:00,0,20-May
48179,5/20/25 12:00,0,20-May
48179,5/20/25 13:00,0,20-May
48179,5/20/25 14:00,0,20-May
48179,5/20/25 15:00,0,20-May
48179,5/20/25 16:00,0.005952381,20-May
48179,5/20/25 17:00,0.005952381,20-May
48179,5/20/25 18:00,0.005952381,20-May
48179,5/20/25 19:00,0.005952381,20-May
48179,5/20/25 20:00,0.005952381,20-May
48179,5/20/25 21:00,0.005952381,20-May
48179,5/20/25 22:00,0.005952381,20-May
48179,5/20/25 23:00,0.005952381,20-May
48181,5/20/25 0:00,0,20-May
48181,5/20/25 1:00,0,20-May
48181,5/20/25 2:00,0,20-May
48181,5/20/25 3:00,0,20-May
48181,5/20/25 4:00,0,20-May
48181,5/20/25 5:00,0,20-May
48181,5/20/25 6:00,0,20-May
48181,5/20/25 7:00,0,20-May
48181,5/20/25 8:00,0,20-May
48181,5/20/25 9:00,0,20-May
48181,5/20/25 10:00,0,20-May
48181,5/20/25 11:00,0,20-May
48181,5/20/25 12:00,0,20-May
48181,5/20/25 13:00,0,20-May
48181,5/20/25 14:00,0,20-May
48181,5/20/25 15:00,0,20-May
48181,5/20/25 16:00,0,20-May
48181,5/20/25 17:00,0,20-May
48181,5/20/25 18:00,0,20-May
48181,5/20/25 19:00,0,20-May
48181,5/20/25 20:00,0,20-May
48181,5/20/25 21:00,0,20-May
48181,5/20/25 22:00,0,20-May
48181,5/20/25 23:00,0,20-May
48183,5/20/25 0:00,0,20-May
48183,5/20/25 1:00,0,20-May
48183,5/20/25 2:00,0,20-May
48183,5/20/25 3:00,0,20-May
48183,5/20/25 4:00,0,20-May
48183,5/20/25 5:00,0,20-May
48183,5/20/25 6:00,0,20-May
48183,5/20/25 7:00,0,20-May
48183,5/20/25 8:00,0,20-May
48183,5/20/25 9:00,0,20-May
48183,5/20/25 10:00,0,20-May
48183,5/20/25 11:00,0,20-May
48183,5/20/25 12:00,0,20-May
48183,5/20/25 13:00,0,20-May
48183,5/20/25 14:00,0,20-May
48183,5/20/25 15:00,0,20-May
48183,5/20/25 16:00,0,20-May
48183,5/20/25 17:00,0,20-May
48183,5/20/25 18:00,0,20-May
48183,5/20/25 19:00,0,20-May
48183,5/20/25 20:00,0,20-May
48183,5/20/25 21:00,0,20-May
48183,5/20/25 22:00,0,20-May
48183,5/20/25 23:00,0,20-May
48185,5/20/25 0:00,0,20-May
48185,5/20/25 1:00,0,20-May
48185,5/20/25 2:00,0,20-May
48185,5/20/25 3:00,0,20-May
48185,5/20/25 4:00,0,20-May
48185,5/20/25 5:00,0,20-May
48185,5/20/25 6:00,0,20-May
48185,5/20/25 7:00,0,20-May
48185,5/20/25 8:00,0,20-May
48185,5/20/25 9:00,0,20-May
48185,5/20/25 10:00,0,20-May
48185,5/20/25 11:00,0,20-May
48185,5/20/25 12:00,0,20-May
48185,5/20/25 13:00,0,20-May
48185,5/20/25 14:00,0,20-May
48185,5/20/25 15:00,0,20-May
48185,5/20/25 16:00,0,20-May
48185,5/20/25 17:00,0,20-May
48185,5/20/25 18:00,0,20-May
48185,5/20/25 19:00,0,20-May
48185,5/20/25 20:00,0,20-May
48185,5/20/25 21:00,0,20-May
48185,5/20/25 22:00,0,20-May
48185,5/20/25 23:00,0,20-May
48187,5/20/25 0:00,0,20-May
48187,5/20/25 1:00,0,20-May
48187,5/20/25 2:00,0,20-May
48187,5/20/25 3:00,0,20-May
48187,5/20/25 4:00,0,20-May
48187,5/20/25 5:00,0,20-May
48187,5/20/25 6:00,0,20-May
48187,5/20/25 7:00,0,20-May
48187,5/20/25 8:00,0,20-May
48187,5/20/25 9:00,0,20-May
48187,5/20/25 10:00,0,20-May
48187,5/20/25 11:00,0,20-May
48187,5/20/25 12:00,0,20-May
48187,5/20/25 13:00,0,20-May
48187,5/20/25 14:00,0,20-May
48187,5/20/25 15:00,0,20-May
